,user_id,data,data_type,length,time
25987,7024516412,Всем доброе утро,text,16,1751349239
25988,7024516412,А ты какого года?,text,17,1751383096
25989,7024516412,Капец,text,5,1751383151
25990,7024516412,Это кароч полный звиздец,text,24,1751383295
25991,7024516412,"Я столько пропустила, хотя меня не было пару часов",text,50,1751383496
25992,7024516412,"Ну да, это правильно. Если встречаться, только с комфортным человеком.",text,70,1751383659
25993,7024516412,Эх ...,text,6,1751383674
25994,7024516412,Основную мысль я поняла,text,23,1751383774
25995,7024516412,Не надо переделывать,text,20,1751383784
25996,7024516412,Все в какой то степени токсики,text,30,1751383884
25997,7024516412,Но это нормально,text,16,1751383893
25998,7024516412,"Ну это база, притворяться что не знаешь",text,39,1751384026
25999,7024516412,Все думаю так делали,text,20,1751384036
26000,7024516412,вхвххввххв,text,10,1751384079
26001,7024516412,Я с того что он повесился,text,25,1751384158
26002,7024516412,Это так легко...,text,16,1751393550
26003,7024516412,(сарказм),text,9,1751393573
26004,7024516412,Прив,text,4,1751393599
26005,7024516412,Всем доброе утро!,text,17,1751424307
26006,7024516412,Госпожа Чуэ в отличном настроении!,text,34,1751424336
26007,7024516412,"И сегодня госпожа Чуэ будет активничать, так как вчера она не активничала.",text,74,1751424376
26008,7024516412,ВХХВХВХВХВХВ,text,12,1751434496
26009,7024516412,"Доброе, и тебе тоже",text,19,1751436295
26010,7024516412,"Всё прекрасно, а тебя?",text,22,1751436360
26011,7024516412,Что делаешь?,text,12,1751436370
26012,7024516412,"Пытайся, удачи",text,14,1751436405
26013,7024516412,А я еду домой,text,13,1751436415
26014,7024516412,Ага,text,3,1751436436
26015,7024516412,Красиво смотрится,text,17,1751455028
26016,7024516412,Прикольно,text,9,1751455073
26017,7024516412,А так не кажется,text,16,1751455116
26018,7024516412,"Я не помню когда мне прокалывали, потому что я тогда была маленькой.",text,68,1751455701
26019,7024516412,Меня ещё не оставляли одной(когда мне был годик)...,text,51,1751455869
26020,7024516412,Жесть,text,5,1751455893
26021,7024516412,Ааа,text,3,1751455921
26022,7024516412,Тогда это норм,text,14,1751455938
26023,7024516412,"Ого, многовато",text,14,1751456066
26024,7024516412,Тож самое,text,9,1751456117
26025,7024516412,Понимаю,text,7,1751456300
26026,7024516412,ХВХВХВХВХВХХВ,text,13,1751456583
26027,7024516412,ЧАВО?!,text,6,1751456642
26028,7024516412,"Я хочу этот дождь, а то жарко капец",text,35,1751456684
26029,7024516412,Жесть,text,5,1751457629
26030,7024516412,"Кстати да, здесь как то комфортно",text,33,1751457668
26031,7024516412,Или не знаю как это объяснить,text,29,1751457675
26032,7024516412,Эт точно,text,8,1751457706
26033,7024516412,Здесь скорее людей поддерживают,text,31,1751457737
26034,7024516412,Чем обсирают,text,12,1751457748
26035,7024516412,Мы можем добавить мафию?,text,24,1751457843
26036,7024516412,Я не знала,text,10,1751458013
26037,7024516412,Мы вроде играли,text,15,1751458323
26038,7024516412,Именно во флуде,text,15,1751458331
26039,7024516412,"Аа, это ты кидала",text,17,1751458352
26040,7024516412,У вас есть да?,text,14,1751458360
26041,7024516412,Не надо,text,7,1751458490
26042,7024516412,У некоторых нет ДС из за этого не надо,text,38,1751458535
26043,7024516412,"Не знаю,но для меня клей пистолет удобная вещь",text,46,1751459230
26044,7024516412,"Ема е,",text,6,1751459702
26045,7024516412,"Наверно некачественный,",text,23,1751459721
26046,7024516412,"Твой главный враг, это клей",text,27,1751459785
26047,7024516412,"Ох, капец",text,9,1751459879
26048,7024516412,Ух ема,text,6,1751460341
26049,7024516412,Дофига,text,6,1751460356
26050,7024516412,"Раньше по 6 или по 8, а щас 11",text,30,1751460378
26051,7024516412,...,text,3,1751460379
26052,7024516412,Многие просто читают и не пишут,text,31,1751460436
26053,7024516412,Хазе,text,4,1751460499
26054,7024516412,Понятно,text,7,1751460517
26055,7024516412,Жиза,text,4,1751466304
26056,7024516412,Жаль что я не пробовала,text,23,1751467193
26057,7024516412,Когда нибудь я попробую,text,23,1751467244
26058,7024516412,"Емае,",text,5,1751468930
26059,7024516412,Это уже ливень,text,14,1751468954
26060,7024516412,"Захвати зонт, и иди",text,19,1751468980
26061,7024516412,Удачки,text,6,1751469688
26062,7024516412,Капец,text,5,1751470069
26063,7024516412,"Нормально, кароч странный какой то",text,34,1751470199
26064,7024516412,Пока что нормально,text,18,1751470329
26065,7024516412,"Мне 13,",text,7,1751470589
26066,7024516412,Скоро 14 будет,text,14,1751470609
26067,7024516412,Слава богу пока что у нас ЕГЭ вообще нет,text,40,1751470635
26068,7024516412,"Ооо,",text,4,1751473585
26069,7024516412,Имба,text,4,1751473589
26070,7024516412,"Я долго смотрела, пока не увидела как просвечивает",text,50,1751473641
26071,7024516412,На улицу так не выйдешь,text,23,1751473688
26072,7024516412,Наверно,text,7,1751473718
26073,7024516412,Милота,text,6,1751473972
26074,7024516412,CAACAgIAAyEFAASj_XDDAAKO2WhlYAmowfm89Yb46nHn1lcUDjezAAILPAACKAd4Sw6JnUAH6qT_NgQ,sticker,1,1751474185
26075,7024516412,Поздравляю!,text,11,1751475749
26076,7024516412,Эх..,text,4,1751475840
26077,7024516412,Жаль,text,4,1751475845
26078,7024516412,Кто ты,text,6,1751475856
26079,7024516412,Я,text,1,1751483969
26080,7024516412,А что?,text,6,1751483974
26081,7024516412,Руи,text,3,1751484024
26082,7024516412,Удачи,text,5,1751484049
26083,7024516412,Думаю да,text,8,1751484056
26084,7024516412,С когда умер Ренгоку?,text,21,1751484071
26085,7024516412,"Тогда нет, не успеешь",text,21,1751484084
26086,7024516412,"Я давно смотрела, не помню за сколько посмотрела",text,48,1751484120
26087,7024516412,Ааа,text,3,1751484128
26088,7024516412,Сори,text,4,1751484135
26089,7024516412,Забудь,text,6,1751484147
26090,7024516412,Хвхвхвхвз,text,9,1751484180
26091,7024516412,"Если честно, то я вообще не плакала",text,35,1751484202
26092,7024516412,Это грустно,text,11,1751484224
26093,7024516412,Они хорошая пара,text,16,1751484231
26094,7024516412,Но ...,text,6,1751484234
26095,7024516412,Капец,text,5,1751484256
26096,7024516412,Емае чё так темно,text,17,1751484294
26097,7024516412,У меня 00:25,text,12,1751484318
26098,7024516412,"У меня с братом одна комната,",text,29,1751484363
26099,7024516412,А у тебя младшие есть или старшие?,text,34,1751484377
26100,7024516412,"Я не пересматривали крд, хотя другие аниме пересматривала несколько раз",text,71,1751484410
26101,7024516412,Ого,text,3,1751484421
26102,7024516412,Минута страха ушла,text,18,1751484450
26103,7024516412,Я тоже,text,6,1751484460
26104,7024516412,И почему же,text,11,1751484476
26105,7024516412,?,text,1,1751484477
26106,7024516412,"Нас с братом одинаково любят,",text,29,1751484496
26107,7024516412,Это рил честно,text,14,1751484502
26108,7024516412,Может быть,text,10,1751484518
26109,7024516412,"Странная мысль,",text,15,1751484536
26110,7024516412,Но логичная,text,11,1751484539
26111,7024516412,Я поняла,text,8,1751484549
26112,7024516412,Да ёлки палки,text,13,1751484591
26113,7024516412,Спокойной ночи,text,14,1751484628
26114,7024516412,Шоколада хотелось,text,17,1751484641
26115,7024516412,Последние запасы отдавали,text,25,1751484704
26116,7024516412,Цените это,text,10,1751484711
26117,7024516412,Да будет эпичной битвой,text,23,1751484996
26118,7024516412,"там ещё в конце аказа становится бессмертным, но все равно решил умереть...",text,75,1751485060
26119,7024516412,Это спойлер,text,11,1751485072
26120,7024516412,Это да,text,6,1751485084
26121,7024516412,В аниме часто так делают,text,24,1751485133
26122,7024516412,Из за этого надо читать мангу,text,29,1751485142
26123,7024516412,Ладно я поем шоколада и спать пойду,text,35,1751485160
26124,7024516412,Всем споки,text,10,1751485169
26125,7024516412,Я почти всегда ем ...,text,21,1751485205
26126,7024516412,...,text,3,1751485216
26127,7024516412,Аа понятно,text,10,1751485243
26128,7024516412,Спасибо,text,7,1751485247
26129,7024516412,Буду знать,text,10,1751485251
26130,7024516412,Кто я,text,5,1751485262
26131,7024516412,Тебе тоже,text,9,1751485278
26132,7024516412,Ема,text,3,1751485302
26133,7024516412,С днём рождения! 🥳🥳🥳,text,20,1751510513
26134,7024516412,CAACAgIAAyEFAASj_XDDAAKQp2hl7lSI-h9fBEzTGPM4CHY81LwWAAInYAACvZPxSWcyVfl-NG4PNgQ,sticker,1,1751510613
26135,7024516412,Доброе утро,text,11,1751528718
26136,7024516412,Доброе,text,6,1751533352
26137,7024516412,Кто что делает?,text,15,1751533371
26138,7024516412,Тогда приятного аппетита,text,24,1751533400
26139,7024516412,CAACAgIAAyEFAASj_XDDAAKREmhmR5zl-03BXa2VlHYaJAABXfcXiAACgWIAAlC3mUjMKHzYuuebfDYE,sticker,1,1751533468
26140,7024516412,А У меня сегодня плохой день,text,28,1751547957
26141,7024516412,Жесть,text,5,1751547972
26142,7024516412,"Понимаю, солнце как флешка",text,26,1751548000
26143,7024516412,Капец полный,text,12,1751548018
26144,7024516412,А вы к врачу пошли?,text,19,1751548028
26145,7024516412,"Мы однажды играли против другой команды, и проиграли из за солнца.",text,66,1751548072
26146,7024516412,Из за этого я вас понимаю,text,25,1751548079
26147,7024516412,Ну если всё ужасно то стоит,text,27,1751548104
26148,7024516412,Ааа,text,3,1751548134
26149,7024516412,"Во, вот также было, только мы проиграли в камень ножницы и бумага, из за этого пришлось стоят 2 игры, а они 1. Так мы проиграли",text,127,1751548200
26150,7024516412,Поссорилась с родителями,text,24,1751548213
26151,7024516412,"Да хорошо, как раз они скоро придут и я извинюсь",text,48,1751548289
26152,7024516412,Ага,text,3,1751548295
26153,7024516412,"Я завтра, буду играть",text,21,1751548321
26154,7024516412,Всем доброе утро!,text,17,1751606064
26155,7024516412,Привет,text,6,1751611973
26156,7024516412,Жду СЕРИЮ !!!,text,13,1751612017
26157,7024516412,В ранобэ такое было,text,19,1751612028
26158,7024516412,Кстати откуда это?,text,18,1751612053
26159,7024516412,Нет она же ещё не вышла,text,23,1751612074
26160,7024516412,Как достали?,text,12,1751612080
26161,7024516412,Я говорю именно откуда вы их достали если серия не вышла. А в конце 23 серии не было такого кадра,text,97,1751612181
26162,7024516412,Кто я,text,5,1751612195
26163,7024516412,А он ещё скоро не выйдет,text,24,1751612274
26164,7024516412,Я ещё буду в школе,text,18,1751612333
26165,7024516412,"Ого,",text,4,1751612384
26166,7024516412,У меня 12,text,9,1751612396
26167,7024516412,По разному же,text,13,1751612423
26168,7024516412,Ранобэ прочитай,text,15,1751612450
26169,7024516412,"Жаль, я тоже",text,12,1751612464
26170,7024516412,Ага,text,3,1751612478
26171,7024516412,"Я уже читаю, ну главы которые перевели",text,38,1751612512
26172,7024516412,Дада,text,4,1751612519
26173,7024516412,Щас посмотрю,text,12,1751612532
26174,7024516412,WN новеллу?,text,11,1751612708
26175,7024516412,Дада,text,4,1751612731
26176,7024516412,"Я вот читала, и забросила",text,25,1751612754
26177,7024516412,Как думаете стоит продолжить ?,text,30,1751612773
26178,7024516412,"Почти одинаково , но немного отличия есть",text,41,1751612796
26179,7024516412,Хз,text,2,1751612808
26180,7024516412,Там немного по-другому,text,22,1751612821
26181,7024516412,Помнишь когда Женёк сказал чтобы Эньен работала в качестве фрейлины?,text,68,1751612944
26182,7024516412,Вот дальше в WN нет,text,19,1751612995
26183,7024516412,Типо я не помню какая глава и какой том но вот до этого момента перевели в wn,text,77,1751613035
26184,7024516412,Кстати скинуть ссылку для того чтобы ты прочитал wn,text,51,1751613069
26185,7024516412,?,text,1,1751613070
26186,7024516412,Щкс,text,3,1751613085
26187,7024516412,"Япония · Монолог в аптечной лавке (WN) · Читать 0 главу • RanobeLIB
https://ranobelib.me/ru/17120--kusuriya-no-hitorigoto-novel/read/v1/c0",text,138,1751613114
26188,7024516412,Норм,text,4,1751615244
26189,7024516412,Доброе,text,6,1751615249
26190,7024516412,Доброе утро,text,11,1751616115
26191,7024516412,Как дела?,text,9,1751616127
26192,7024516412,"Все супер,",text,10,1751616156
26193,7024516412,Кто что делает?,text,15,1751616162
26194,7024516412,Тогда приятного аппетита,text,24,1751616254
26195,7024516412,Готовлю обед,text,12,1751616260
26196,7024516412,"Почти уже приготовила, щас уже буду обедать",text,43,1751616278
26197,7024516412,13:05,text,5,1751616307
26198,7024516412,"Ага, я уже голодная",text,19,1751616338
26199,7024516412,"Привыкай,",text,9,1751616379
26200,7024516412,Я уже привыкла что у многих на 2 часа позже,text,43,1751616412
26201,7024516412,Ааа,text,3,1751616475
26202,7024516412,Понятно,text,7,1751616478
26203,7024516412,Первая прям Вау,text,15,1751616520
26204,7024516412,Го,text,2,1751617408
26205,7024516412,Норм,text,4,1751617453
26206,7024516412,Не НАДО,text,7,1751617618
26207,7024516412,АФК может?,text,10,1751617715
26208,7024516412,Щас лучше никого,text,16,1751617740
26209,7024516412,Опять никого не убили?,text,22,1751617830
26210,7024516412,Но точно не тебе,text,16,1751617894
26211,7024516412,Чуть чуть,text,9,1751617999
26212,7024516412,Кароч за удаленного аккаунта,text,28,1751618042
26213,7024516412,Мне чуйка подсказывает,text,22,1751618056
26214,7024516412,Не надо,text,7,1751618093
26215,7024516412,Я щас не могу поиграть,text,22,1751618296
26216,7024516412,Привет!,text,7,1751628147
26217,7024516412,Это с клана ши,text,14,1751628188
26218,7024516412,Ребенок,text,7,1751628195
26219,7024516412,Дадад,text,5,1751628222
26220,7024516412,На половину да,text,14,1751628249
26221,7024516412,Чет сегодня все такие активные,text,30,1751631230
26222,7024516412,Аа точно,text,8,1751631251
26223,7024516412,Имба,text,4,1751631353
26224,7024516412,Кто я,text,5,1751631366
26225,7024516412,Слава богу у нас нормально,text,26,1751631394
26226,7024516412,"Жаль, тебя...",text,13,1751631422
26227,7024516412,Арбуз,text,5,1751631536
26228,7024516412,Рыба,text,4,1751631573
26229,7024516412,Арбуз,text,5,1751631586
26230,7024516412,Мука,text,4,1751631599
26231,7024516412,Осел,text,4,1751631614
26232,7024516412,Арка,text,4,1751631620
26233,7024516412,Тоже самое,text,10,1751631733
26234,7024516412,ДЕЛИСЬ!,text,7,1751631787
26235,7024516412,Это не надо,text,11,1751631816
26236,7024516412,У меня все ок,text,13,1751631848
26237,7024516412,Понятно,text,7,1751642710
26238,7024516412,Ага,text,3,1751642743
26239,7024516412,Кароч я сегодня так рада!,text,25,1751642765
26240,7024516412,Мы завтра едем на дачу!,text,23,1751642771
26241,7024516412,"Я уже давно жду, из за этого я оооочень рада",text,44,1751642801
26242,7024516412,Я смотреть 24  серию,text,20,1751646993
26243,7024516412,Щас скину ссылку,text,16,1751647041
26244,7024516412,"Ок, но есть проблема",text,20,1751647110
26245,7024516412,"Я скину ссылку но придется подождать,",text,37,1751647167
26246,7024516412,Немного,text,7,1751647170
26247,7024516412,Через 20 мин,text,12,1751647203
26248,7024516412,Ага,text,3,1751647456
26249,7024516412,Вххвхвхвзвз,text,11,1751647488
26250,7024516412,Агага,text,5,1751647617
26251,7024516412,Спокойной,text,9,1751647701
26252,7024516412,Анилибрия?,text,10,1751647712
26253,7024516412,К сожалению да,text,14,1751647749
26254,7024516412,3 сезон ещё не скоро,text,20,1751647763
26255,7024516412,А там уже вышла  серия?,text,23,1751647823
26256,7024516412,Эх,text,2,1751647833
26257,7024516412,Но все равно через 10 мин выйдет,text,32,1751647847
26258,7024516412,А у меня 10,text,11,1751647855
26259,7024516412,Скинь,text,5,1751648127
26260,7024516412,Скинь,text,5,1751648129
26261,7024516412,Ура ура,text,7,1751648143
26262,7024516412,Наконец то!,text,11,1751648149
26263,7024516412,Спасибо,text,7,1751648177
26264,7024516412,Мне кажется что нет,text,19,1751648210
26265,7024516412,Покинул нас,text,11,1751648581
26266,7024516412,Выгнали*,text,8,1751648593
26267,7024516412,.,text,1,1751648638
26268,7024516412,Когда нибудь я тоже прочитаю,text,28,1751649734
26269,7024516412,Имба,text,4,1751652907
26270,7024516412,Ага,text,3,1751652918
26271,7024516412,"Он ещё такой ухоженный, мягкий",text,30,1751652957
26272,7024516412,К счастью у меня дома есть кот,text,30,1751652983
26273,7024516412,У моей тети тоже есть кролик,text,28,1751653022
26274,7024516412,Всем добрый утро!,text,17,1751684549
26275,7024516412,Выглядит вкусно,text,15,1751684557
26276,7024516412,Я тоже,text,6,1751684591
26277,7024516412,Токо изредка буду писать,text,24,1751684598
26278,7024516412,Доброе утро,text,11,1751693863
26279,7024516412,Прикольно,text,9,1751696320
26280,7024516412,Приятного аппетита,text,18,1751697136
26281,7024516412,Доброе утро!,text,12,1751698640
26282,7024516412,Я токо пришла домой,text,19,1751698651
26283,7024516412,Щас буду смотреть аниме,text,23,1751698666
26284,7024516412,Ага,text,3,1751700770
26285,7024516412,CAACAgQAAyEFAASj_XDDAAKkvGho1UPuj12njMkAAXAb0nATweovtQACJAkAAs4rkFKIg8BKi2fPwDYE,sticker,1,1751700803
26286,7024516412,Я тожееее,text,9,1751700830
26287,7024516412,CAACAgQAAyEFAASj_XDDAAKkv2ho1WUuWuR33fwt9JvK8eAfiinDAAIQCgACiumYUgcXhB3dbkBxNgQ,sticker,1,1751700837
26288,7024516412,Держись,text,7,1751700859
26289,7024516412,19,text,2,1751700925
26290,7024516412,Только жаль что он ее не поцеловал,text,34,1751717467
26291,7024516412,:(,text,2,1751717471
26292,7024516412,CAACAgIAAyEFAASj_XDDAAKl-WhpFnKm-MgFv94BguasCOPiwXuoAAKRVAACgQT5SanIt6wge9IiNgQ,sticker,1,1751717490
26293,7024516412,Токо в аниме это будет через 1000 лет,text,37,1751718735
26294,7024516412,"Если ты мало пишешь, то я могу сказать что я пиздец как мало пишу",text,65,1751729273
26295,7024516412,Всем спокойной ночи,text,19,1751740509
26296,7024516412,Не умрёшь,text,9,1751740531
26297,7024516412,Пока что,text,8,1751740535
26298,7024516412,Да да,text,5,1751740587
26299,7024516412,Доброе утро!,text,12,1751778424
26300,7024516412,Привет,text,6,1751785415
26301,7024516412,/rules@Crocodile_Game_Bot,text,25,1751785450
26302,7024516412,Вот,text,3,1751785456
26303,7024516412,Доброе утро,text,11,1751787065
26304,7024516412,Все отлично,text,11,1751787076
26305,7024516412,"Щас я на даче, отдыхаю",text,22,1751787103
26306,7024516412,Красотка❤️,text,10,1751809959
26307,7024516412,В телефоне?(Приложение),text,23,1751814479
26308,7024516412,Я,text,1,1751814505
26309,7024516412,Тогда я,text,7,1751814517
26310,7024516412,Имба,text,4,1751814521
26311,7024516412,Хоть кто то играет в моблу!,text,27,1751814531
26312,7024516412,Если надо что то придумать то я не смогу. Но если надо скопировать рисунок то я могу почти в точь точь,text,102,1751814562
26313,7024516412,Макс мифик,text,10,1751814576
26314,7024516412,А у тебя?,text,9,1751814594
26315,7024516412,Проблема с темой?,text,17,1751814615
26316,7024516412,"Да, если мне надо скопировать рисунок",text,37,1751814638
26317,7024516412,Хоп,text,3,1751814663
26318,7024516412,"Да, тогда можно",text,15,1751814680
26319,7024516412,Только я сегодня не смогу,text,25,1751814699
26320,7024516412,Токо завтра,text,11,1751814706
26321,7024516412,Завтра будет,text,12,1751817953
26322,7024516412,"Прям щас(сегодня), я наверно вообще НЕ буду писать",text,50,1751818098
26323,7024516412,CAACAgIAAyEFAASj_XDDAAKqv2hqn7893yyWfwUo5zkgudZYUSGzAAI0DAACFxJQS0lZXrH69Wp_NgQ,sticker,1,1751818175
26324,7024516412,Давай рассказывай,text,17,1751820004
26325,7024516412,Только не бейте тапком,text,22,1751820033
26326,7024516412,Жаль...,text,7,1751823790
26327,7024516412,Доброе утро!,text,12,1751866132
26328,7024516412,Некоторые спят,text,14,1751867508
26329,7024516412,Наверно я тоже как приду домой буду спать,text,41,1751868946
26330,7024516412,Так как я спала только 3 часа,text,29,1751868955
26331,7024516412,Или даже меньше,text,15,1751868965
26332,7024516412,"Доброе утро!
Я сонная так что настроение не совсем. Я наконец то пришла домой и наконец то я нормально посплю",text,109,1751870295
26333,7024516412,Нормально,text,9,1751872225
26334,7024516412,Я вообще не помню что мне приснилось,text,36,1751872240
26335,7024516412,Ааа,text,3,1751872287
26336,7024516412,Руки сложно рисовать,text,20,1751872349
26337,7024516412,А особенно пальцы,text,17,1751872358
26338,7024516412,И на бумаге у меня с трудом получается,text,38,1751872423
26339,7024516412,Прив,text,4,1751872565
26340,7024516412,"Все ок, а ты?",text,13,1751872576
26341,7024516412,Я не набрала норму так что щас буду набирать.,text,45,1751891563
26342,7024516412,Кто может со мной поговорить?,text,29,1751891579
26343,7024516412,Пасиб❤️,text,7,1751891602
26344,7024516412,Все супер.,text,10,1751891643
26345,7024516412,А тебя?,text,7,1751891646
26346,7024516412,Я вот хочу поесть,text,17,1751891660
26347,7024516412,Радует,text,6,1751891667
26348,7024516412,"Ага, ведь это обязательно",text,25,1751891695
26349,7024516412,Пелмешки,text,8,1751891704
26350,7024516412,"Ооо, тоже самое!",text,16,1751891742
26351,7024516412,Привет,text,6,1751891772
26352,7024516412,Давайте,text,7,1751891817
26353,7024516412,Блин,text,4,1751891837
26354,7024516412,Эх,text,2,1751891848
26355,7024516412,Можешь ещё,text,10,1751891932
26356,7024516412,Не очень поняла,text,15,1751891938
26357,7024516412,Может мозг?,text,11,1751891971
26358,7024516412,Это же в голове есть,text,20,1751891983
26359,7024516412,Волосы?,text,7,1751892021
26360,7024516412,Щас думаю,text,9,1751892043
26361,7024516412,Хз может кожа?,text,14,1751892074
26362,7024516412,Значит я угадала?,text,17,1751892136
26363,7024516412,Блин,text,4,1751892169
26364,7024516412,Ева?,text,4,1751892278
26365,7024516412,...,text,3,1751892330
26366,7024516412,Это хорошо,text,10,1751892469
26367,7024516412,Звон?,text,5,1751892577
26368,7024516412,Это синоним на слово звонок,text,27,1751892665
26369,7024516412,"Я подумала что это звон может, но первая буква в",text,48,1751892714
26370,7024516412,Вызов?,text,6,1751892757
26371,7024516412,Может,text,5,1751892759
26372,7024516412,О,text,1,1751892767
26373,7024516412,Чё за слова?!,text,13,1751892805
26374,7024516412,Я вот это делаю,text,15,1751892823
26375,7024516412,У меня 18 00,text,12,1751893038
26376,7024516412,"Кароче объясняю слово:
записи событий по годам в том порядке, в каком они происходили.",text,86,1751893143
26377,7024516412,Я смотрела но только немного помню,text,34,1751893234
26378,7024516412,Варенье,text,7,1751893257
26379,7024516412,Пирог,text,5,1751893281
26380,7024516412,Это сложно,text,10,1751893335
26381,7024516412,Выбери другое слово,text,19,1751893347
26382,7024516412,Что ты такое слово выбрал...,text,28,1751893505
26383,7024516412,Понятно,text,7,1751893520
26384,7024516412,Вишенка?,text,8,1751893539
26385,7024516412,Изюминка?,text,9,1751893545
26386,7024516412,А точно,text,7,1751893603
26387,7024516412,Плюшка может?,text,13,1751893634
26388,7024516412,Кароче я сдаюсь,text,15,1751893643
26389,7024516412,Поздравляю!,text,11,1751896017
26390,7024516412,CAACAgIAAyEFAASj_XDDAAKtYWhr0DlXPlHQUSt9CXGlFwjIaenJAAKpAAPDueEwWXjHCefdby02BA,sticker,1,1751896121
26391,7024516412,У меня инет норм. Недавно стали больше платить из за того стал ещё лучше,text,72,1751897317
26392,7024516412,"Ого,",text,4,1751897376
26393,7024516412,Кто то играет в РБ?,text,19,1751897399
26394,7024516412,"Понятно,",text,8,1751897417
26395,7024516412,"Я вот уже давно не заходила, щас зайду.",text,39,1751897435
26396,7024516412,Спасибо!,text,8,1751897454
26397,7024516412,CAACAgIAAyEFAASj_XDDAAKREmhmR5zl-03BXa2VlHYaJAABXfcXiAACgWIAAlC3mUjMKHzYuuebfDYE,sticker,1,1751897487
26398,7024516412,Тигр имба. Лучше пусть Мао Мао будет в анимешном стиле,text,54,1751901804
26399,7024516412,Класс,text,5,1751901810
26400,7024516412,А так норм,text,10,1751901817
26401,7024516412,"Она там выглядит более старше, чем в аниме.",text,43,1751902262
26402,7024516412,Я не читала,text,11,1751902285
26403,7024516412,"Ага,",text,4,1751902300
26404,7024516412,Вот наверно,text,11,1751902333
26405,7024516412,Кто я,text,5,1751902340
26406,7024516412,"Ага,",text,4,1751902364
26407,7024516412,Быстро наберёшь,text,15,1751902389
26408,7024516412,Я мало пишу,text,11,1751902394
26409,7024516412,ВХХВХВХВХВХВ,text,12,1751902570
26410,7024516412,Прям очень,text,10,1751906134
26411,7024516412,Ну как?,text,7,1751906544
26412,7024516412,Все хорошо?,text,11,1751906549
26413,7024516412,Это отлично что не провалила!,text,29,1751906582
26414,7024516412,А какой уровень ?,text,17,1751906593
26415,7024516412,Все дальше можешь расслабиться,text,30,1751906606
26416,7024516412,Аааа,text,4,1751906627
26417,7024516412,Понятно,text,7,1751906630
26418,7024516412,Учебный центр?,text,14,1751906721
26419,7024516412,Понятно,text,7,1751906737
26420,7024516412,"Просто я знаю такие уровни:
Beginner, elementary, pre intermediate, intermediate, upper intermediate.
Дальше я не помню так как забросила",text,137,1751906857
26421,7024516412,Го,text,2,1751906862
26422,7024516412,Мы сразу,text,8,1751906911
26423,7024516412,Кто?,text,4,1751906921
26424,7024516412,Девочка,text,7,1751906941
26425,7024516412,А ты?,text,5,1751906943
26426,7024516412,Гоушунь всегда няшка!,text,21,1751906970
26427,7024516412,Ага,text,3,1751906995
26428,7024516412,"Мне бы даже с сотой попытки, не получилось бы",text,45,1751907134
26429,7024516412,"Скину своему другу, у него как раз др",text,37,1751907163
26430,7024516412,Ема,text,3,1751908542
26431,7024516412,Ну как?,text,7,1751908592
26432,7024516412,Спасибо!,text,8,1751908615
26433,7024516412,Спасибо!,text,8,1751908622
26434,7024516412,"@MADONNA_LOL, вот",text,17,1751908680
26435,7024516412,Это точно,text,9,1751910327
26436,7024516412,Прикольно,text,9,1751910349
26437,7024516412,Открыть не могу :(,text,18,1751910380
26438,7024516412,Спокойной ночи,text,14,1751911765
26439,7024516412,Ждём,text,4,1751911785
26440,7024516412,Привет !,text,8,1751912019
26441,7024516412,"ХВХВХВХВХ, чё творится",text,22,1751912423
26442,7024516412,Я уже поняла,text,12,1751912441
26443,7024516412,"Блять, 1%",text,9,1751912469
26444,7024516412,Где зарядка?!,text,13,1751912479
26445,7024516412,Выплюнь обратно!,text,16,1751912528
26446,7024516412,Ты и их съела,text,13,1751912545
26447,7024516412,Дааа,text,4,1751912564
26448,7024516412,Даааа,text,5,1751912582
26449,7024516412,Это со всеми так,text,16,1751912601
26450,7024516412,ДВДАДАДАД,text,9,1751912605
26451,7024516412,Го,text,2,1751912621
26452,7024516412,"ДАДАД, ВЫПЛЮНЬ",text,14,1751912633
26453,7024516412,ТОГДА ОСТАВЬ В СВОЕМ ЖЕЛУДКЕ,text,28,1751912660
26454,7024516412,БОЛЬШЕ МНЕ ЗАРЯДКА НК НУЖНА,text,27,1751912696
26455,7024516412,А че только 3 человека зашли,text,28,1751912718
26456,7024516412,Где остальные?,text,14,1751912735
26457,7024516412,@Coffe_mo0n или ты всех опять СОЖРАЛА?,text,38,1751912758
26458,7024516412,СОВСЕМ,text,6,1751912781
26459,7024516412,ЧУТЬ ЧУТЬ,text,9,1751912785
26460,7024516412,Во что?,text,7,1751912843
26461,7024516412,/rules@BunkerRP_bot,text,19,1751912851
26462,7024516412,Прочитаю правила,text,16,1751912870
26463,7024516412,ОЧЕНЬ МАЛО,text,10,1751912889
26464,7024516412,Гроб принести?,text,14,1751912901
26465,7024516412,Все заказываю,text,13,1751912916
26466,7024516412,Жди,text,3,1751912918
26467,7024516412,Го в бункер?,text,12,1751913044
26468,7024516412,"Я манхвы не читаю, так что не понимаю о чем вы тут говорите",text,59,1751913171
26469,7024516412,Игру престолов смотрели?,text,24,1751913202
26470,7024516412,Возможно,text,8,1751913215
26471,7024516412,"НЕ НАДО,у меня уже достаточно номеров",text,37,1751913283
26472,7024516412,Обыграл всех и забери все бабло,text,31,1751913677
26473,7024516412,Все отлично,text,11,1751914572
26474,7024516412,А из за этого она не пишет,text,26,1751914588
26475,7024516412,Понятно,text,7,1751914687
26476,7024516412,Грустно за тебя,text,15,1751914695
26477,7024516412,...,text,3,1751914696
